id,user_id,app_name,folder_name,file_name,operation_type,manual_typing_count,manual_typing_time,copy_paste_count,duration_seconds,idle_time_seconds,context_switch_count,cpu_usage_percent,memory_usage_mb,browser_tab_count,is_processed,received_at,click_count,scroll_count,mouse_distance,right_click_count,shortcut_key_count,shortcut_details
74264,ea8b1d32-6645-4ae3-8ca7-276260105c75,Unknown,,Unknown,macro,0,0,0,5,0,0,38.6,13996.20703125,0,0,1786712297.290748,0,0,0,0,0,{}
74263,ea8b1d32-6645-4ae3-8ca7-276260105c75,Unknown,,Unknown,macro,0,0,0,5,0,0,38.3,14021.484375,0,0,1786712292.252128,0,0,0,0,0,{}
74262,ea8b1d32-6645-4ae3-8ca7-276260105c75,Unknown,,Unknown,macro,0,0,0,5,0,0,53.7,14001.90625,0,0,1786712287.211694,0,0,0,0,0,{}
74261,ea8b1d32-6645-4ae3-8ca7-276260105c75,Unknown,,Unknown,macro,0,0,0,5,0,0,53.5,14019.265625,0,0,1786712282.170107,0,0,0,0,0,{}
74260,ea8b1d32-6645-4ae3-8ca7-276260105c75,Unknown,,Unknown,macro,0,0,0,5,0,0,33.9,14020.1640625,0,0,1786712277.1086516,0,0,0,0,0,{}
74259,ea8b1d32-6645-4ae3-8ca7-276260105c75,Unknown,,Unknown,macro,0,0,0,5,0,0,36.4,14001.24609375,0,0,1786712272.0898027,0,0,0,0,0,{}
74258,ea8b1d32-6645-4ae3-8ca7-276260105c75,Unknown,,Unknown,macro,0,0,0,5,0,0,36.7,14003.48046875,0,0,1786712267.0509565,0,0,0,0,0,{}
74257,ea8b1d32-6645-4ae3-8ca7-276260105c75,Unknown,,Unknown,macro,0,0,0,5,0,0,49.3,14011.86328125,0,0,1786712262.0333073,0,0,0,0,0,{}
74256,ea8b1d32-6645-4ae3-8ca7-276260105c75,Unknown,,Unknown,macro,0,0,0,5,0,0,41.0,14029.24609375,0,0,1786712256.9817402,0,0,0,0,0,{}
74255,ea8b1d32-6645-4ae3-8ca7-276260105c75,Unknown,,Unknown,macro,0,0,0,5,0,0,40.5,14032.23046875,0,0,1786712251.933377,0,0,0,0,0,{}
74254,ea8b1d32-6645-4ae3-8ca7-276260105c75,Unknown,,Unknown,macro,0,0,0,5,0,0,40.5,14015.48828125,0,0,1786712246.915096,0,0,0,0,0,{}
74253,ea8b1d32-6645-4ae3-8ca7-276260105c75,Unknown,,Unknown,macro,0,0,0,5,0,0,35.8,13985.19140625,0,0,1786712241.868774,0,0,0,0,0,{}
74252,ea8b1d32-6645-4ae3-8ca7-276260105c75,Unknown,,Unknown,macro,0,0,0,5,0,0,44.2,13971.640625,0,0,1786712236.825995,0,0,0,0,0,{}
74251,ea8b1d32-6645-4ae3-8ca7-276260105c75,Unknown,,Unknown,macro,0,0,0,5,0,0,45.8,13965.578125,0,0,1786712231.7726958,0,0,0,0,0,{}
74250,ea8b1d32-6645-4ae3-8ca7-276260105c75,Unknown,,Unknown,macro,0,0,0,5,0,0,45.4,13973.0390625,0,0,1786712226.7181296,0,0,0,0,0,{}
74249,ea8b1d32-6645-4ae3-8ca7-276260105c75,Unknown,,Unknown,macro,0,0,0,5,0,0,42.9,13970.1875,0,0,1786712221.6978793,0,0,0,0,0,{}
74248,ea8b1d32-6645-4ae3-8ca7-276260105c75,Unknown,,Unknown,macro,0,0,0,5,0,0,42.3,13950.91796875,0,0,1786712216.6488984,0,0,0,0,0,{}
74247,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.4,13897.703125,0,0,1786712211.58971,0,0,0,0,0,{}
74246,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,20.9,13901.421875,0,0,1786712206.5620348,0,0,0,0,0,{}
74245,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.9,13903.9921875,0,0,1786712201.5021713,0,0,0,0,0,{}
74244,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.3,13923.734375,0,0,1786712196.4591515,0,0,0,0,0,{}
74243,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.8,13907.9296875,0,0,1786712191.3980103,0,0,0,0,0,{}
74242,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,21.3,13915.03515625,0,0,1786712186.3474061,0,0,0,0,0,{}
74241,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,26.7,13899.83203125,0,0,1786712181.3056905,0,0,0,0,0,{}
74240,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.1,13914.34765625,0,0,1786712176.270543,0,0,0,0,0,{}
74239,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,27.4,13907.890625,0,0,1786712171.2534285,0,0,0,0,0,{}
74238,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.5,13904.03125,0,0,1786712166.2126155,0,0,0,0,0,{}
74237,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.9,13915.63671875,0,0,1786712161.1486804,0,0,0,0,0,{}
74236,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,28.1,13923.546875,0,0,1786712156.1305118,0,0,0,0,0,{}
74235,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.7,13897.22265625,0,0,1786712151.0872064,0,0,0,0,0,{}
74234,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.0,13896.79296875,0,0,1786712146.0408611,0,0,0,0,0,{}
74233,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,38.8,13900.0,0,0,1786712140.9957445,0,0,0,0,0,{}
74232,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,27.6,13906.76953125,0,0,1786712135.9386964,0,0,0,0,0,{}
74231,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.9,13903.9609375,0,0,1786712130.9222355,0,0,0,0,0,{}
74230,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,22.3,13915.21484375,0,0,1786712125.877465,0,0,0,0,0,{}
74229,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,21.1,13907.82421875,0,0,1786712120.8619306,0,0,0,0,0,{}
74228,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,26.2,13927.71484375,0,0,1786712115.7854025,0,0,0,0,0,{}
74227,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.8,13908.20703125,0,0,1786712110.729945,0,0,0,0,0,{}
74226,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.2,13911.5078125,0,0,1786712105.7127345,0,0,0,0,0,{}
74225,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.3,13912.15234375,0,0,1786712100.6572506,0,0,0,0,0,{}
74224,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.5,13915.20703125,0,0,1786712095.6011312,0,0,0,0,0,{}
74223,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,22.3,13922.515625,0,0,1786712090.5587084,0,0,0,0,0,{}
74222,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.2,13913.41796875,0,0,1786712085.5147898,0,0,0,0,0,{}
74221,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,31.9,13935.21875,0,0,1786712080.4724174,0,0,0,0,0,{}
74220,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.0,13919.140625,0,0,1786712075.4323213,0,0,0,0,0,{}
74219,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.7,13922.3515625,0,0,1786712070.416046,0,0,0,0,0,{}
74218,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.4,13916.87890625,0,0,1786712065.393311,0,0,0,0,0,{}
74217,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,21.9,13891.015625,0,0,1786712060.377618,0,0,0,0,0,{}
74216,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,21.5,13904.58203125,0,0,1786712055.3618839,0,0,0,0,0,{}
74215,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,21.4,13885.14453125,0,0,1786712050.3444438,0,0,0,0,0,{}
74214,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,27.8,13905.3359375,0,0,1786712045.3238487,0,0,0,0,0,{}
74213,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.8,13945.90625,0,0,1786712040.3064065,0,0,0,0,0,{}
74212,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.9,13907.53125,0,0,1786712035.29112,0,0,0,0,0,{}
74211,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.4,13925.9921875,0,0,1786712030.2726076,0,0,0,0,0,{}
74210,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.1,13930.90234375,0,0,1786712025.2570968,0,0,0,0,0,{}
74209,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.6,13919.1328125,0,0,1786712020.2414541,0,0,0,0,0,{}
74208,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.8,13895.10546875,0,0,1786712015.2256117,0,0,0,0,0,{}
74207,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.3,13906.16796875,0,0,1786712010.2091618,0,0,0,0,0,{}
74206,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,27.9,13892.359375,0,0,1786712005.192637,0,0,0,0,0,{}
74205,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.7,13925.73828125,0,0,1786712000.1328127,0,0,0,0,0,{}
74204,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,22.0,13888.11328125,0,0,1786711995.0810833,0,0,0,0,0,{}
74203,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.1,13925.6328125,0,0,1786711990.0652997,0,0,0,0,0,{}
74202,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.7,13915.5390625,0,0,1786711985.0083287,0,0,0,0,0,{}
74201,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.3,13917.234375,0,0,1786711979.958009,0,0,0,0,0,{}
74200,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.7,13898.37109375,0,0,1786711974.9432855,0,0,0,0,0,{}
74199,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.8,13910.828125,0,0,1786711969.8927915,0,0,0,0,0,{}
74198,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,22.1,13915.69921875,0,0,1786711964.8550634,0,0,0,0,0,{}
74197,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,35.2,13901.14453125,0,0,1786711959.8080575,0,0,0,0,0,{}
74196,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,31.2,13948.296875,0,0,1786711954.7704134,0,0,0,0,0,{}
74195,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,26.3,13910.02734375,0,0,1786711949.7288322,0,0,0,0,0,{}
74194,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,20.3,13915.37890625,0,0,1786711944.707245,0,0,0,0,0,{}
74193,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,27.4,13922.94140625,0,0,1786711939.6678843,0,0,0,0,0,{}
74192,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.6,13929.3046875,0,0,1786711934.6282742,0,0,0,0,0,{}
74191,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,26.9,13927.34765625,0,0,1786711929.5860772,0,0,0,0,0,{}
74190,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,21.0,13939.6015625,0,0,1786711924.5613308,0,0,0,0,0,{}
74189,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.0,13919.078125,0,0,1786711919.5092843,0,0,0,0,0,{}
74188,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,26.7,13953.66796875,0,0,1786711914.449619,0,0,0,0,0,{}
74187,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.6,13913.9609375,0,0,1786711909.433818,0,0,0,0,0,{}
74186,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.5,13930.08203125,0,0,1786711904.38534,0,0,0,0,0,{}
74185,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,30.5,13916.24609375,0,0,1786711899.3373182,0,0,0,0,0,{}
74184,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.5,13927.55859375,0,0,1786711894.283446,0,0,0,0,0,{}
74183,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.1,13941.94140625,0,0,1786711889.2102127,0,0,0,0,0,{}
74182,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.0,13927.34375,0,0,1786711884.1326356,0,0,0,0,0,{}
74181,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,22.0,13927.95703125,0,0,1786711879.079194,0,0,0,0,0,{}
74180,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.3,13924.84375,0,0,1786711874.0629556,0,0,0,0,0,{}
74179,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.4,13915.01953125,0,0,1786711869.0245683,0,0,0,0,0,{}
74178,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.3,13932.42578125,0,0,1786711863.9756646,0,0,0,0,0,{}
74177,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.7,13892.83203125,0,0,1786711858.9598987,0,0,0,0,0,{}
74176,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,26.8,13907.765625,0,0,1786711853.9044,0,0,0,0,0,{}
74175,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.6,13926.28515625,0,0,1786711848.8606849,0,0,0,0,0,{}
74174,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.7,13929.1875,0,0,1786711843.7983348,0,0,0,0,0,{}
74173,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.2,13911.578125,0,0,1786711838.746574,0,0,0,0,0,{}
74172,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,26.6,13919.0234375,0,0,1786711833.6931157,0,0,0,0,0,{}
74171,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,22.2,13913.6328125,0,0,1786711828.63788,0,0,0,0,0,{}
74170,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,22.7,13917.671875,0,0,1786711823.619499,0,0,0,0,0,{}
74169,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,21.0,13919.14453125,0,0,1786711818.5608242,0,0,0,0,0,{}
74168,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,27.4,13944.28125,0,0,1786711813.5039918,0,0,0,0,0,{}
74167,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.1,13941.6953125,0,0,1786711808.4486296,0,0,0,0,0,{}
74166,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.5,13948.9140625,0,0,1786711803.3889186,0,0,0,0,0,{}
74165,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.9,13961.37890625,0,0,1786711798.3742602,0,0,0,0,0,{}
74164,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.1,13927.578125,0,0,1786711793.3091545,0,0,0,0,0,{}
74163,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,26.6,13931.36328125,0,0,1786711788.292962,0,0,0,0,0,{}
74162,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.5,13913.50390625,0,0,1786711783.2405744,0,0,0,0,0,{}
74161,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,26.6,13907.39453125,0,0,1786711778.1962214,0,0,0,0,0,{}
74160,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,37.8,13920.36328125,0,0,1786711773.1763778,0,0,0,0,0,{}
74159,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.6,13893.84765625,0,0,1786711768.1324296,0,0,0,0,0,{}
74158,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.2,13896.9375,0,0,1786711763.0858343,0,0,0,0,0,{}
74157,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,29.8,13929.03125,0,0,1786711758.07046,0,0,0,0,0,{}
74156,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,28.0,13938.6640625,0,0,1786711753.0566745,0,0,0,0,0,{}
74155,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,27.4,13932.86328125,0,0,1786711748.0410092,0,0,0,0,0,{}
74154,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.7,14016.4765625,0,0,1786711742.9816723,0,0,0,0,0,{}
74153,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.2,14058.3046875,0,0,1786711737.9159665,0,0,0,0,0,{}
74152,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.7,14050.51953125,0,0,1786711732.8683705,0,0,0,0,0,{}
74151,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.7,14051.921875,0,0,1786711727.8049304,0,0,0,0,0,{}
74150,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,22.9,14055.94921875,0,0,1786711722.7873635,0,0,0,0,0,{}
74149,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,32.2,14067.80078125,0,0,1786711717.761428,0,0,0,0,0,{}
74148,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.6,14021.75,0,0,1786711712.745686,0,0,0,0,0,{}
74147,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.9,14056.90234375,0,0,1786711707.7300599,0,0,0,0,0,{}
74146,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,28.0,14052.13671875,0,0,1786711702.6908214,0,0,0,0,0,{}
74145,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,22.2,14071.81640625,0,0,1786711697.6753025,0,0,0,0,0,{}
74144,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,26.8,14081.3125,0,0,1786711692.6568835,0,0,0,0,0,{}
74143,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.8,14083.2578125,0,0,1786711687.6186852,0,0,0,0,0,{}
74142,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,37.7,14066.625,0,0,1786711682.603714,0,0,0,0,0,{}
74141,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,22.5,13952.45703125,0,0,1786711677.5515418,0,0,0,0,0,{}
74140,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,26.9,13969.15234375,0,0,1786711672.5142155,0,0,0,0,0,{}
74139,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.2,13941.6796875,0,0,1786711667.475938,0,0,0,0,0,{}
74138,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.3,14029.8515625,0,0,1786711662.4312246,0,0,0,0,0,{}
74137,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,31.0,14048.37890625,0,0,1786711657.4157462,0,0,0,0,0,{}
74136,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.0,13936.62890625,0,0,1786711652.3192282,0,0,0,0,0,{}
74135,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,22.7,13917.97265625,0,0,1786711647.2599845,0,0,0,0,0,{}
74134,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,25.0,13921.15234375,0,0,1786711642.24427,0,0,0,0,0,{}
74133,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,23.0,13933.4375,0,0,1786711637.193692,0,0,0,0,0,{}
74132,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.6,13919.27734375,0,0,1786711632.1542485,0,0,0,0,0,{}
74131,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,18.9,13931.23828125,0,0,1786711627.1384053,0,0,0,0,0,{}
74130,ea8b1d32-6645-4ae3-8ca7-276260105c75,Antigravity IDE.exe,,Antigravity IDE,macro,0,0,0,5,0,0,24.2,13889.43359375,0,0,1786711622.0832453,0,0,0,0,0,{}
