Timestamp,ActiveApp,EventType,TargetName,Metadata
2026-08-12 15:22:25,explorer.exe,PotentialTransfer (Paste),基幹→OA - エクスプローラー,"Source: EXCEL.EXE, Data:[0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE! ...]"
2026-08-12 15:22:35,explorer.exe,KeyLog,基幹→OA - エクスプローラー,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][delete][enter][ctrl_r][ctrl_r]
2026-08-12 15:23:10,excel.exe,WorkbookOpen,長期欠品設定解除依頼.xlsx,
2026-08-12 15:23:14,EXCEL.EXE,KeyLog,長期欠品設定解除依頼.xlsx - Excel,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:23:14,EXCEL.EXE,Copy,長期欠品設定解除依頼.xlsx - Excel,"Size:16 chars, Data:[205930  205934  ...]"
2026-08-12 15:23:16,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][Ctrl+C][alt_l][tab]
2026-08-12 15:23:18,excel.exe,SheetChange,Excel,"Sheet:③社外サイト販売休止, Cell:$C$2303:$C$2304, Value:((205930.0,), (205934.0,))"
2026-08-12 15:23:19,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:108 chars, Data:[2299	2026/8/10	J070WF	ﾀﾞｲﾆﾁ/業務用石油ｽﾄｰﾌﾞ/FM-19N3-H	メーカー出荷8/27以降のため	蟹江	9996	9	E	蟹江	#N/A	1	0	0	0	0	0	2	#...]"
2026-08-12 15:23:21,EXCEL.EXE,KeyLog,,Keys:[ctrl_l][Ctrl+C]
2026-08-12 15:23:21,excel.exe,SheetChange,Excel,"Sheet:③社外サイト販売休止, Cell:$2303:$2304, Value:((None, None, 205930.0, None, None, None, None, None, None, None, None, None, None, None, None, None"
2026-08-12 15:23:23,EXCEL.EXE,KeyLog,長期欠品設定解除依頼.xlsx - Excel,Keys:[alt_l][tab]
2026-08-12 15:23:25,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:110 chars, Data:[Forestway/布ﾃｰﾌﾟ 重量 0.26mm厚 50mm×25m 茶	9/中旬頃欠品の恐れ	大澤  Forestway/布ﾃｰﾌﾟ 重量 0.26mm厚 50mm×25m 茶 30巻	9/中旬頃...]"
2026-08-12 15:23:27,EXCEL.EXE,KeyLog,,Keys:[ctrl_l][ctrl_l][Ctrl+C][alt_l][tab]
2026-08-12 15:23:27,excel.exe,SheetChange,Excel,"Sheet:③社外サイト販売休止, Cell:$D$2303:$F$2304, Value:(('Forestway/布ﾃｰﾌﾟ 重量 0.26mm厚 50mm×25m 茶', '9/中旬頃欠品の恐れ', '大澤'), ('Forestway/布ﾃｰﾌﾟ 重量 0.26mm厚 50mm×25"
2026-08-12 15:23:30,excel.exe,SheetChange,Excel,"Sheet:③社外サイト販売休止, Cell:$B$2303, Value:"
2026-08-12 15:23:31,excel.exe,SheetChange,Excel,"Sheet:③社外サイト販売休止, Cell:$B$2303:$B$2304, Value:"
2026-08-12 15:23:33,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:/[enter][enter][up][down][shift][down][ctrl_l]
2026-08-12 15:23:35,excel.exe,SheetChange,Excel,"Sheet:③社外サイト販売休止, Cell:$A$2303:$A$2304, Value:((2300.0,), (2301.0,))"
2026-08-12 15:23:49,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:32 chars, Data:[200019  200054  669147  669150  ...]"
2026-08-12 15:23:50,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[alt_l][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][ctrl_l][Ctrl+C][alt_l][tab]
2026-08-12 15:23:52,excel.exe,SheetChange,Excel,"Sheet:②長期欠品解除, Cell:$C$107:$C$110, Value:((200019.0,), (200054.0,), (669147.0,), (669150.0,))"
2026-08-12 15:23:56,EXCEL.EXE,Copy,長期欠品設定解除依頼.xlsx - Excel,"Size:169 chars, Data:[Forestway/ｺﾞﾐ袋(ﾃｨｯｼｭBOXﾀｲﾌﾟ)乳白 70L 100枚  Forestway/ｺﾞﾐ袋(ﾃｨｯｼｭBOXﾀｲﾌﾟ)乳白 70L 100枚×4箱  Forestway/FRW66...]"
2026-08-12 15:23:57,EXCEL.EXE,KeyLog,,Keys:[alt_l][tab][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][ctrl_l][Ctrl+C][alt_l][tab]
2026-08-12 15:23:59,excel.exe,SheetChange,Excel,"Sheet:②長期欠品解除, Cell:$D$107:$D$110, Value:(('Forestway/ｺﾞﾐ袋(ﾃｨｯｼｭBOXﾀｲﾌﾟ)乳白 70L 100枚',), ('Forestway/ｺﾞﾐ袋(ﾃｨｯｼｭBOXﾀｲﾌﾟ)乳白 70L 100枚×4箱',), ('Fo"
2026-08-12 15:24:03,EXCEL.EXE,Copy,長期欠品設定解除依頼.xlsx - Excel,"Size:56 chars, Data:[208880  208882  200515  669141  669144  200074  200075  ...]"
2026-08-12 15:24:04,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[alt_l][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][ctrl_l][Ctrl+C][alt_l][tab]
2026-08-12 15:24:07,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$C$9911:$C$9917, Value:((208880.0,), (208882.0,), (200515.0,), (669141.0,), (669144.0,), (200074.0,), (200075.0,))"
2026-08-12 15:24:09,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[alt_l][tab][alt_l][tab]
2026-08-12 15:24:11,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:173 chars, Data:[9876	2026/8/12	JY2947	呉工業/215466/ﾘﾁｳﾑｸﾞﾘｰｽ 430ML	6	◆8/6→8月中旬頃予定◆	8月12日	在庫ﾁｰﾑ	10JF	B2	0	459 	岸川	0	0	1...]"
2026-08-12 15:24:11,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][Ctrl+C]
2026-08-12 15:24:14,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$9911:$9917, Value:((None, None, 208880.0, None, None, None, None, None, None, None, None, None, None, None, None, None"
2026-08-12 15:24:20,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:454 chars, Data:[Forestway/詰替用ｺﾞﾐ袋 半透明 70L 100枚/FRW208880	2	納期未定　9月中旬頃見込み	8月17日	大澤  Forestway/詰替用ｺﾞﾐ袋 半透明 70L 100枚×8袋...]"
2026-08-12 15:24:23,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$D$9911:$H$9917, Value:"
2026-08-12 15:24:23,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[alt_l][tab][ctrl_l][ctrl_l][ctrl_l][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][ctrl_l][Ctrl+C][alt_l][tab][alt_l][tab][alt_l][tab]
2026-08-12 15:24:26,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$E$9914, Value:2.0"
2026-08-12 15:24:27,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[backspace]
2026-08-12 15:24:29,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$E$9915, Value:2.0"
2026-08-12 15:24:29,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[backspace]
2026-08-12 15:24:31,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$E$9916, Value:6.0"
2026-08-12 15:24:31,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[backspace]
2026-08-12 15:24:32,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$E$9917, Value:6.0"
2026-08-12 15:24:36,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:107 chars, Data:[#N/A	#N/A	33,924,636	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A					0	#N/A		#VALUE!	#N/A	#N/A	#N/A	#N/A...]"
2026-08-12 15:24:40,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[backspace][tab][ctrl_l][shift][right][Ctrl+C][left][down][ctrl_l][down][ctrl_l][down][down][down][down]
2026-08-12 15:24:41,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$I$9911:$AF$9917, Value:((9998.0, 'A1', 0.0, 989.0, '岸川', 16.0, 0.0, 0.0, 16.0, 0.0, 1.0, '', '', '', '', 1.0, -2146826246, "
2026-08-12 15:24:42,EXCEL.EXE,Copy,,"Size:537 chars, Data:[9998	A1	0	989 	岸川	16	0	0	16	0	1					1	#N/A	0	-2	12	NG	解除OK(情報が色なしのみ)	NG	TRUE  9999	A1	0	989 	岸川	2	0	...]"
2026-08-12 15:24:43,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$I$9911:$AF$9917, Value:((9998.0, 'A1', 0.0, 989.0, '岸川', 16.0, 0.0, 0.0, 16.0, 0.0, 1.0, '', '', '', '', 1.0, -2146826246, "
2026-08-12 15:24:43,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][Ctrl+V][ctrl_l][Ctrl+C]
2026-08-12 15:24:47,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:16 chars, Data:[9873	2026/8/12  ...]"
2026-08-12 15:24:49,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][Ctrl+C]
2026-08-12 15:24:49,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$A$9911:$B$9917, Value:"
2026-08-12 15:24:52,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][Ctrl+V][tab]
2026-08-12 15:24:56,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$G$9911, Formula:=B9911, Value:"
2026-08-12 15:24:56,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$G$9911:$G$9917, Value:"
2026-08-12 15:24:58,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[shift][shift]=[enter][up][ctrl_l][shift][down]
2026-08-12 15:24:59,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:1130 chars, Data:[9873	2026/8/12	208880	Forestway/詰替用ｺﾞﾐ袋 半透明 70L 100枚/FRW208880	2	納期未定　9月中旬頃見込み	8月12日	大澤	9998	A1	0	98...]"
2026-08-12 15:25:01,EXCEL.EXE,KeyLog,,Keys:[ctrl_l][ctrl_l][Ctrl+X]
2026-08-12 15:25:02,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$9881:$9887, Value:"
2026-08-12 15:25:08,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:17 chars, Data:[0	#N/A		#VALUE!  ...]"
2026-08-12 15:25:11,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$X$5:$AA$9887, Value:((0.0, -2146826246, '', -2146826273), (0.0, -2146826246, '', -2146826273), (0.0, -2146826246, '', -2"
2026-08-12 15:25:12,EXCEL.EXE,Copy,,"Size:167841 chars, Data:[0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!...]"
2026-08-12 15:25:12,EXCEL.EXE,KeyLog,,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][ctrl_l][Ctrl+C][down][down][ctrl_l][shift][down][Ctrl+V][ctrl_l][Ctrl+C]
2026-08-12 15:25:15,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$X$5:$AA$9887, Value:((1.0, -2146826246, 3.0, 0.0), (1.0, -2146826246, 3.0, 0.0), (1.0, -2146826246, 3.0, 0.0), (1.0, -21"
2026-08-12 15:25:21,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab]
2026-08-12 15:25:31,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$7661:$7662,$5234:$5235, Value:"
2026-08-12 15:25:35,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:25:43,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab]
2026-08-12 15:26:00,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$7657:$7658,$4511:$4512, Value:"
2026-08-12 15:26:02,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l]
2026-08-12 15:26:11,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$A$9:$A$9879, Value:((5.0,), (6.0,), (7.0,), (8.0,), (9.0,), (10.0,), (11.0,), (12.0,), (13.0,), (14.0,), (15.0,), (16.0"
2026-08-12 15:26:14,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$G$5:$G$9879, Value:"
2026-08-12 15:26:15,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down][ctrl_l][shift][down]
2026-08-12 15:26:19,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:17 chars, Data:[0	#N/A		#VALUE!  ...]"
2026-08-12 15:26:22,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$X$5:$AA$9879, Value:((0.0, -2146826246, '', -2146826273), (0.0, -2146826246, '', -2146826273), (0.0, -2146826246, '', -2"
2026-08-12 15:26:23,EXCEL.EXE,KeyLog,,Keys:[up][down][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][ctrl_l][Ctrl+C][down][down][ctrl_l][shift][down][Ctrl+V][ctrl_l][Ctrl+C]
2026-08-12 15:26:23,EXCEL.EXE,Copy,,"Size:167587 chars, Data:[0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!  0	#N/A		#VALUE!...]"
2026-08-12 15:26:28,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$X$5:$AA$9879, Value:((1.0, -2146826246, 3.0, 0.0), (1.0, -2146826246, 3.0, 0.0), (1.0, -2146826246, 3.0, 0.0), (1.0, -21"
2026-08-12 15:26:38,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][left][down][tab]
2026-08-12 15:26:42,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:73 chars, Data:[#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	0	#N/A	#N/A	#N/A	#N/A	#N/A	-	-	-	-	-	#N/A  ...]"
2026-08-12 15:26:45,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][shift][right][Ctrl+C][down][down][ctrl_l][shift][down][ctrl_l][Ctrl+V][ctrl_l][Ctrl+C]
2026-08-12 15:26:45,excel.exe,SheetChange,Excel,"Sheet:②長期欠品解除, Cell:$I$5:$Z$10560, Value:((-2146826246, -2146826246, -2146826246, -2146826246, -2146826246, -2146826246, 0.0, -2146826246, -2"
2026-08-12 15:26:46,EXCEL.EXE,Copy,,"Size:770588 chars, Data:[#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	0	#N/A	#N/A	#N/A	#N/A	#N/A	-	-	-	-	-	#N/A  #N/A	#N/A	#N/A	#N/A	#N/A	#N...]"
2026-08-12 15:26:49,excel.exe,SheetChange,Excel,"Sheet:②長期欠品解除, Cell:$I$5:$Z$10560, Value:((-2146826246, 48.0, 0.0, 0.0, 0.0, 0.0, 1.0, -2146826246, 1.0, 1.0, 2.0, -2146826246, '-', '-', '-'"
2026-08-12 15:26:52,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left][left]
2026-08-12 15:26:59,EXCEL.EXE,KeyLog,,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:27:19,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_r][ctrl_r]
2026-08-12 15:27:37,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:68 chars, Data:[#N/A	#N/A	#N/A	#N/A	#N/A	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A  ...]"
2026-08-12 15:27:40,excel.exe,SheetChange,Excel,"Sheet:③社外サイト販売休止, Cell:$G$4:$T$2304, Value:((-2146826246, -2146826246, -2146826246, -2146826246, -2146826246, 1.0, -2146826246, -2146826246, -2"
2026-08-12 15:27:41,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:155954 chars, Data:[#N/A	#N/A	#N/A	#N/A	#N/A	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A  #N/A	#N/A	#N/A	#N/A	#N/A	1	#N/A	...]"
2026-08-12 15:27:41,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[left][right][ctrl_l][shift][right][Ctrl+C][left][down][ctrl_l][down][down][right][up][ctrl_l][shift][up][up][down][down][ctrl_l][Ctrl+V][ctrl_l][Ctrl+C]
2026-08-12 15:27:43,excel.exe,SheetChange,Excel,"Sheet:③社外サイト販売休止, Cell:$G$4:$T$2304, Value:((9996.0, 9.0, 'E', '蟹江', -2146826246, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -2146826246, 0.0), (9996.0"
2026-08-12 15:27:46,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][down]
2026-08-12 15:27:49,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:28:00,excel.exe,WorkbookSave,0812長期欠品管理表.xlsb,
2026-08-12 15:28:02,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][Ctrl+S]
